Date,Close,Volume,W_Average
1952-03-10,23.82999992,6950000,23.62965606
1952-03-17,23.94000053,6350000,23.65901093
1952-03-24,24.34000015,6800000,23.71189265
1952-03-31,24,7560000,23.74055931
1952-04-07,24.14999962,4930000,23.77789261
1952-04-14,23.51000023,8110000,23.77294638
1952-04-21,23.57999992,6810000,23.77227971
1952-04-28,23.59000015,6530000,23.77157003
1952-05-05,23.79999924,5600000,23.78479579
1952-05-12,23.55999947,4870000,23.78253768
1952-05-19,23.88999939,5950000,23.80064516
1952-05-26,23.86000061,4210000,23.81372047
1952-06-02,24.26000023,6260000,23.8501936
1952-06-09,24.37000084,6180000,23.8908173
1952-06-16,24.59000015,5680000,23.94234419
1952-06-23,24.82999992,6030000,24.00443019
1952-06-30,25.04999924,5300000,24.07664519
1952-07-07,24.97999954,5100000,24.1408172
1952-07-14,24.85000038,5460000,24.19311829
1952-07-21,25.15999985,5110000,24.26258064
1952-07-28,25.45000076,5560000,24.34759144
1952-08-04,25.54999924,5490000,24.43580644
1952-08-11,25.20000076,5080000,24.4982366
1952-08-18,24.98999977,4740000,24.54524733
1952-08-25,25.03000069,4530000,24.59397855
1952-09-01,25.20999908,4330000,24.65298924
1952-09-08,24.70999908,6080000,24.67767735
1952-09-15,24.56999969,5420000,24.69146228
1952-09-22,24.72999954,6180000,24.71296762
1952-09-29,24.5,5170000,24.71651601
1952-10-06,24.54999924,5440000,24.72172027
1952-10-13,24.20000076,5950000,24.70279559
1952-10-20,24.03000069,5520000,24.67234403
1952-10-27,24.52000046,5950000,24.67417202
1952-11-03,24.78000069,6630000,24.69165594
1952-11-10,24.75,5880000,24.70584949
1952-11-17,25.27000046,9590000,24.75092479
1952-11-24,25.65999985,8110000,24.81752693
1952-12-01,25.62000084,8400000,24.87709688
1952-12-08,26.04000092,9610000,24.95984962
1952-12-15,26.14999962,9530000,25.04436572
1952-12-22,26.25,7000000,25.13047324
1952-12-29,26.54000092,7390000,25.23015071
1953-01-05,26.07999992,9830000,25.29524748
1953-01-12,26.02000046,7710000,25.35279589
1953-01-19,26.06999969,6870000,25.41049479
1953-01-26,26.37999916,8200000,25.48552699
1953-02-02,26.51000023,8880000,25.56608614
1953-02-09,25.73999977,5720000,25.59367752
1953-02-16,25.62999916,6630000,25.6122581
1953-02-23,25.89999962,8940000,25.64724732
1953-03-02,25.84000015,8850000,25.67739787
1953-03-09,26.18000031,8560000,25.72886025
1953-03-16,26.18000031,9560000,25.77821511
1953-03-23,25.98999977,9680000,25.81275273
1953-03-30,25.22999954,9820000,25.79619356
1953-04-06,24.81999969,10290000,25.75313977
1953-04-13,24.62000084,7080000,25.69694627
1953-04-20,24.20000076,7860000,25.61354847
1953-04-27,24.72999954,6380000,25.56548391
1953-05-04,24.89999962,6250000,25.52789248
1953-05-11,24.84000015,5620000,25.48567743
1953-05-18,25.03000069,6830000,25.45434414
1953-05-25,24.54000092,5830000,25.38924741
1953-06-01,24.09000015,6550000,25.29507537
1953-06-08,23.81999969,7300000,25.18496782
1953-06-15,23.84000015,5510000,25.07815062
1953-06-22,24.20999908,5100000,24.99827959
1953-06-29,24.36000061,4390000,24.93120435
1953-07-06,24.40999985,4570000,24.87006456
1953-07-13,24.35000038,4620000,24.8085592
1953-07-20,24.22999954,4470000,24.74318283
1953-07-27,24.75,5810000,24.71569896
1953-08-03,24.78000069,5390000,24.69400008
1953-08-10,24.62000084,5060000,24.66477432
1953-08-17,24.35000038,5050000,24.62113994
1953-08-24,23.73999977,6200000,24.5418496
1953-08-31,23.56999969,6550000,24.45726893
1953-09-07,23.13999939,4540000,24.35126888
1953-09-14,22.95000076,9450000,24.23860226
1953-09-21,23.29999924,5540000,24.15427963
1953-09-28,23.59000015,5090000,24.09425813
1953-10-05,23.65999985,4900000,24.04359144
1953-10-12,24.13999939,5750000,24.02931183
1953-10-19,24.35000038,6450000,24.03296777
1953-10-26,24.54000092,6780000,24.05240868
1953-11-02,24.61000061,6240000,24.07784957
1953-11-09,24.54000092,5710000,24.09922597
1953-11-16,24.44000053,6710000,24.11432277
1953-11-23,24.65999985,6020000,24.14309694
1953-11-30,24.97999954,8520000,24.1926668
1953-12-07,24.76000023,7070000,24.22787111
1953-12-14,24.98999977,8020000,24.27808614
1953-12-21,24.79999924,6250000,24.31612909
1953-12-28,24.80999947,8250000,24.35425808
1954-01-04,24.93000031,7090000,24.39858068
1954-01-11,25.43000031,7600000,24.47277425
1954-01-18,25.85000038,9050000,24.57064524
1954-01-25,26.07999992,9680000,24.67982802
1954-02-01,26.29999924,8920000,24.79950539
1954-02-08,26.12000084,9440000,24.90350544
1954-02-15,25.92000008,8700000,24.99079576
1954-02-22,26.14999962,6200000,25.08929035
1954-03-01,26.52000046,10120000,25.20864522
1954-03-08,26.69000053,9180000,25.33522589
1954-03-15,26.80999947,8910000,25.46509682
1954-03-22,26.55999947,9150000,25.5735484
1954-03-29,27.20999908,10790000,25.71787092
1954-04-05,27.37999916,10320000,25.86533323
1954-04-12,27.94000053,8340000,26.03980638
1954-04-19,27.78000069,9900000,26.19322578
1954-04-26,28.26000023,10840000,26.36797848
1954-05-03,28.64999962,9930000,26.55784942
1954-05-10,28.79999924,10090000,26.74666658
1954-05-17,28.98999977,11150000,26.93772033
1954-05-24,29.19000053,10730000,27.13169885
1954-05-31,29.10000038,7310000,27.30987092
1954-06-07,28.57999992,9660000,27.44483866
1954-06-14,29.04000092,8510000,27.60079571
1954-06-21,29.20000076,10330000,27.75718286
1954-06-28,29.59000015,10260000,27.92896782
1954-07-05,30.13999939,9260000,28.12632262
1954-07-12,30.05999947,12820000,28.30694624
1954-07-19,30.30999947,12870000,28.49279567
1954-07-26,30.87999916,13050000,28.70356981
1954-08-02,30.37999916,15940000,28.86903212
1954-08-09,30.71999931,13790000,29.0447095
1954-08-16,31.20999908,12480000,29.24062343
1954-08-23,30.65999985,10100000,29.38952665
1954-08-30,30.5,9610000,29.51825785
1954-09-06,30.84000015,7400000,29.65989227
1954-09-13,31.70999908,10390000,29.84750513
1954-09-20,32.40000153,10770000,30.06718266
1954-09-27,32.29000092,9490000,30.26632251
1954-10-04,32.66999817,10800000,30.47756971
1954-10-11,31.70999908,10580000,30.61402127
1954-10-18,32.13000107,10470000,30.76703211
1954-10-25,31.68000031,10470000,30.87903214
1954-11-01,32.70999908,10580000,31.04787079
1954-11-08,33.54000092,15170000,31.25879559
1954-11-15,33.45000076,16830000,31.45187091
1954-11-22,34.54999924,13690000,31.70372033
1954-11-29,34.49000168,16820000,31.93817206
1954-12-06,34.56000137,18480000,32.16458075
1954-12-13,35.91999817,15260000,32.46634407
1954-12-20,35.36999893,14170000,32.71772035
1954-12-27,35.97999954,18490000,32.99516119
1955-01-03,35.33000183,22960000,33.21587099
1955-01-10,35.27999878,17360000,33.41883866
1955-01-17,35.43999863,14040000,33.61870954
1955-01-24,36.18999863,16790000,33.85354818
1955-01-31,36.95999908,16290000,34.12387071
1955-02-07,37.15000153,17090000,34.39178481
1955-02-14,36.88999939,16810000,34.62767725
1955-02-21,36.56999969,11500000,34.82877402
1955-02-28,37.52000046,14920000,35.0789246
1955-03-07,35.81999969,15180000,35.20404287
1955-03-14,36.18000031,14530000,35.34141924
1955-03-21,36.95999908,12370000,35.51842993
1955-03-28,36.95000076,14060000,35.68124719
1955-04-04,37.34000015,9430000,35.85535474
1955-04-11,37.95999908,14340000,36.05548371
1955-04-18,38.00999832,14480000,36.24539759
1955-04-25,37.95999908,12880000,36.4200212
1955-05-02,37.88999939,11590000,36.57793515
1955-05-09,37.43999863,11050000,36.69559099
1955-05-16,37.74000168,10690000,36.82027928
1955-05-23,37.93000031,10130000,36.94516104
1955-05-30,38.36999893,9700000,37.08498894
1955-06-06,39.25,14520000,37.26941906
1955-06-13,40.09999847,13380000,37.49640822
1955-06-20,40.95999908,13530000,37.76458022
1955-06-27,41.18999863,11520000,38.03380596
1955-07-04,42.63999939,11570000,38.38217154
1955-07-11,42.40000153,11620000,38.69767705
1955-07-18,43,11570000,39.03795664
1955-07-25,43.52000046,11170000,39.39537605
1955-08-01,42.56000137,10540000,39.67464497
1955-08-08,42.20999908,8700000,39.91578472
1955-08-15,42.02000046,7280000,40.12976326
1955-08-22,42.99000168,9780000,40.39217199
1955-08-29,43.59999847,9060000,40.67931168
1955-09-05,43.88999939,9690000,40.97088155
1955-09-12,45.09000015,13100000,41.32537619
1955-09-19,45.63000107,12030000,41.6970752
1955-09-26,43.66999817,21700000,41.92283854
1955-10-03,42.38000107,10500000,42.05215045
1955-10-10,41.22000122,12210000,42.09251613
1955-10-17,42.59000015,8660000,42.21043013
1955-10-24,42.36999893,8980000,42.30204297
1955-10-31,43.95999908,9690000,42.48458056
1955-11-07,45.24000168,9360000,42.7354624
1955-11-14,45.54000092,12410000,42.99004312
1955-11-21,45.68000031,8970000,43.23746249
1955-11-28,45.43999863,12500000,43.45279574
1955-12-05,45.88999939,13090000,43.68092473
1955-12-12,45.13000107,12180000,43.84184953
1955-12-19,45.5,11940000,44.01075276
1955-12-26,45.47999954,9010000,44.16208607
1956-01-02,45.13999939,9360000,44.27619356
1956-01-09,44.66999817,12100000,44.34731172
1956-01-16,43.22000122,11350000,44.31505374
1956-01-23,43.34999847,10620000,44.28632246
1956-01-30,44.77999878,9750000,44.3452041
1956-02-06,43.63999939,10310000,44.32593524
1956-02-13,44.52000046,10600000,44.36077398
1956-02-20,45.31999969,10560000,44.44395676
1956-02-27,45.81000137,14150000,44.55488159
1956-03-05,46.70000076,14170000,44.71623648
1956-03-12,48.13999939,15430000,44.9608386
1956-03-19,48.83000183,14090000,45.23679571
1956-03-26,48.47999954,11350000,45.47761289
1956-04-02,48.84999847,14190000,45.73180634
1956-04-09,47.95000076,12940000,45.91726876
1956-04-16,47.75999832,11640000,46.08432241
1956-04-23,47.99000168,12600000,46.26163436
1956-04-30,48.50999832,13170000,46.46320414
1956-05-07,47.11999893,12840000,46.56191376
1956-05-14,46.38999939,11160000,46.60083846
1956-05-21,44.61999893,11540000,46.51739755
1956-05-28,45.58000183,8670000,46.49105359
1956-06-04,45.13999939,9870000,46.43283851
1956-06-11,46.36999893,8880000,46.45419329
1956-06-18,46.59000015,7990000,46.48795675
1956-06-25,46.97000122,9000000,46.54427943
1956-07-02,48.04000092,7870000,46.66634402
1956-07-09,48.72000122,11350000,46.82765593
1956-07-16,49.34999847,11280000,47.0218924
1956-07-23,49.08000183,10530000,47.19043016
1956-07-30,49.63999939,11590000,47.38735486
1956-08-06,49.09000015,11530000,47.53911832
1956-08-13,48.81999969,9030000,47.66395701
1956-08-20,47.95000076,8900000,47.72062373
1956-08-27,47.50999832,8020000,47.73901072
1956-09-03,47.81000137,7160000,47.77088178
1956-09-10,47.20999908,9820000,47.75507526
1956-09-17,46.58000183,10440000,47.69283882
1956-09-24,45.34999847,9800000,47.54853764
1956-10-01,46.45000076,10360000,47.47619361
1956-10-08,47,7380000,47.43987103
1956-10-15,46.24000168,8190000,47.35696791
1956-10-22,46.27000046,7840000,47.28157009
1956-10-29,46.97999954,10600000,47.25673135
1956-11-05,46.34000015,9140000,47.19462383
1956-11-12,45.74000168,10060000,47.0972691
1956-11-19,45.13999939,8990000,46.96554862
1956-11-26,45.08000183,11290000,46.83608636
1956-12-03,47.04000092,11980000,46.840452
1956-12-10,46.54000092,11810000,46.81273161
1956-12-17,46.36999893,11210000,46.77372077
1956-12-24,46.56000137,7650000,46.74320471
1956-12-31,46.65999985,10610000,46.71703264
1957-01-07,46.18000031,11870000,46.65662404
1957-01-14,44.63999939,11470000,46.49726914
1957-01-21,44.81999969,10500000,46.35372071
1957-01-28,44.61999893,9050000,46.20189266
1957-02-04,43.31999969,10430000,45.97354854
1957-02-11,43.50999832,11950000,45.76907531
1957-02-18,43.47999954,6940000,45.57522581
1957-02-25,43.74000168,8230000,45.41019365
1957-03-04,44.06999969,9050000,45.27913986
1957-03-11,44.04999924,8270000,45.15759141
1957-03-18,44.06000137,8060000,45.04694633
1957-03-25,44.11000061,8540000,44.9478926
1957-04-01,44.49000168,9730000,44.88066688
1957-04-08,44.97999954,11990000,44.85219372
1957-04-15,45.40999985,8670000,44.85625821
1957-04-22,45.5,13410000,44.8686453
1957-04-29,46.34000015,12050000,44.93490336
1957-05-06,46.59000015,12050000,45.01752701
1957-05-13,47.15000153,13090000,45.1371615
1957-05-20,47.20999908,11180000,45.25870982
1957-05-27,47.43000031,8680000,45.39243025
1957-06-03,47.84999847,10870000,45.55227961
1957-06-10,48.15000153,12220000,45.72823668
1957-06-17,47.15000153,10900000,45.83449484
1957-06-24,47.36999893,9480000,45.95062379
1957-07-01,48.68999863,9250000,46.14698929
1957-07-08,49.08000183,13240000,46.3649679
1957-07-15,48.58000183,11110000,46.54522607
1957-07-22,48.45000076,9030000,46.71234439
1957-07-29,47.68000031,8870000,46.82572075
1957-08-05,46.91999817,9420000,46.88787116
1957-08-12,45.83000183,8780000,46.87810783
1957-08-19,44.50999832,9920000,46.78062384
1957-08-26,45.22000122,10000000,46.72961316
1957-09-02,44.68000031,5490000,46.64247338
1957-09-09,44.79999924,9050000,46.56015074
1957-09-16,43.68999863,8180000,46.40344096
1957-09-23,42.54999924,12650000,46.17273121
1957-09-30,42.79000092,8070000,45.9600646
1957-10-07,40.93999863,15560000,45.63079568
1957-10-14,40.33000183,13170000,45.26886031
1957-10-21,40.59000015,20790000,44.93172052
1957-10-28,40.43999863,9950000,44.59247311
1957-11-04,40.18999863,9650000,44.24580635
1957-11-11,40.36999893,11670000,43.92105359
1957-11-18,40.86999893,12500000,43.63939761
1957-11-25,41.72000122,12320000,43.42253748
1957-12-02,41.31000137,11080000,43.18916122
1957-12-09,40.72999954,11470000,42.92972033
1957-12-16,39.47999954,13160000,42.60344073
1957-12-23,39.77999878,9910000,42.31313958
1957-12-30,40.86999893,13060000,42.10961264
1958-01-06,40.36999893,11140000,41.88883838
1958-01-13,41.09999847,12100000,41.73189205
1958-01-20,41.70999908,11600000,41.62731136
1958-01-27,41.70000076,10750000,41.53425766
1958-02-03,41.72999954,12370000,41.45817162
1958-02-10,41.33000183,9990000,41.37208574
1958-02-17,40.88000107,9210000,41.27255894
1958-02-24,40.84000015,8620000,41.18673101
1958-03-03,42.06999969,10440000,41.19496756
1958-03-10,42.33000183,12020000,41.23040855
1958-03-17,42.41999817,11320000,41.27918264
1958-03-24,42.20000076,10850000,41.31825797
1958-03-31,41.47999954,8640000,41.31737623
1958-04-07,41.74000168,10380000,41.34015055
1958-04-14,42.70999908,12210000,41.43208598
1958-04-21,43.36000061,13600000,41.56806453
1958-04-28,43.68999863,12410000,41.72359133
1958-05-05,44.09000015,14100000,41.9029892
1958-05-12,43.36000061,13280000,42.02851613
1958-05-19,43.86999893,12510000,42.18043005
1958-05-26,44.09000015,9290000,42.33948383
1958-06-02,44.63999939,13520000,42.52617197
1958-06-09,45.02000046,13200000,42.72780642
1958-06-16,44.84999847,13740000,42.90847299
1958-06-23,44.90000153,13330000,43.08380643
1958-06-30,45.47000122,10420000,43.28907533
1958-07-07,45.72000122,12480000,43.50152703
1958-07-14,45.77000046,15400000,43.7064733
1958-07-21,46.97000122,18580000,43.97531208
1958-07-28,47.49000168,18750000,44.26223692
1958-08-04,48.04999924,18500000,44.57105406
1958-08-11,47.5,14590000,44.82787125
1958-08-18,47.72999954,12260000,45.08576368
1958-08-25,47.75,13570000,45.33200022
1958-09-01,47.97000122,11790000,45.57941964
1958-09-08,48.52999878,15730000,45.84954858
1958-09-15,49.40000153,18110000,46.16032286
1958-09-22,49.65999985,18470000,46.46954864
1958-09-29,50.36999893,19200000,46.80561308
1958-10-06,51.38999939,19100000,47.18963453
1958-10-13,51.45999908,24390000,47.55868823
1958-10-20,50.81000137,19450000,47.86636573
1958-10-27,51.33000183,20720000,48.18907552
1958-11-03,52.25999832,15910000,48.55060228
1958-11-10,53.09000015,20800000,48.9430539
1958-11-17,52.70000076,20720000,49.28802168
1958-11-24,52.47999954,16920000,49.59870981
1958-12-01,52.45999908,17570000,49.88920437
1958-12-08,53.22000122,19110000,50.21073132
1958-12-15,54.06999969,18650000,50.56589258
1958-12-22,54.11000061,8950000,50.90169906
1958-12-29,55.43999863,15040000,51.30176347
1959-01-05,55.77000046,20830000,51.69989252
1959-01-12,55.81000137,21000000,52.077484
1959-01-19,56,19310000,52.44376355
1959-01-26,55.45000076,18720000,52.75068832
1959-02-02,54.36999893,16150000,52.96647318
1959-02-09,54.41999817,14790000,53.16688166
1959-02-16,55.52000046,18500000,53.41965588
1959-02-23,55.40999985,16350000,53.64694619
1959-03-02,56.20999908,21010000,53.9088171
1959-03-09,56.66999817,21180000,54.18281699
1959-03-16,56.38999939,21600000,54.41903201
1959-03-23,55.75999832,12880000,54.59597814
1959-03-30,56.43999863,15640000,54.79956946
1959-04-06,56.22000122,15620000,54.97075236
1959-04-13,57.91999817,17800000,55.23507483
1959-04-20,57.95999908,17790000,55.48365543
1959-04-27,57.65000153,17770000,55.69438673
1959-05-04,57.31999969,18990000,55.86817168
1959-05-11,58.15999985,18120000,56.08339749
1959-05-18,58.33000183,15950000,56.29518256
1959-05-25,58.68000031,14870000,56.51337614
1959-06-01,57.50999832,14770000,56.64027927
1959-06-08,57.29000092,15470000,56.7416987
1959-06-15,57.13000107,13110000,56.8237633
1959-06-22,57.97999954,14760000,56.95113963
1959-06-29,59.27999878,12960000,57.15055891
1959-07-06,59.90999985,18730000,57.37595677
1959-07-13,59.18999863,15550000,57.54051583
1959-07-20,59.65000153,14790000,57.72374176
1959-07-27,60.50999832,15070000,57.95053736
1959-08-03,59.86999893,12760000,58.12513946
1959-08-10,59.29000092,13880000,58.25350513
1959-08-17,59.08000183,11760000,58.3608386
1959-08-24,59.59999847,10510000,58.49509659
1959-08-31,58.54000092,11570000,58.55204291
1959-09-07,57.40999985,11130000,58.52711818
1959-09-14,56.18999863,12220000,58.41705359
1959-09-21,56.72999954,16010000,58.34038691
1959-09-28,57.20000076,13640000,58.29120419
1959-10-05,57,11860000,58.22698915
1959-10-12,57.33000183,11550000,58.18335487
1959-10-19,56.56000137,13880000,58.08802163
1959-10-26,57.52000046,19110000,58.05290338
1959-11-02,57.59999847,13880000,58.02062371
1959-11-09,56.84999847,16190000,57.9369892
1959-11-16,56.97000122,17130000,57.86339788
1959-11-23,57.70000076,13630000,57.83903234
1959-11-30,58.84999847,18020000,57.88875266
1959-12-07,58.88000107,17000000,57.93711833
1959-12-14,59.13999939,16090000,58.00070968
1959-12-21,59,11430000,58.05352689
1959-12-28,59.88999939,13340000,58.16307524
1960-01-04,59.5,18030000,58.24234406
1960-01-11,58.38000107,17660000,58.2446022
1960-01-18,57.38000107,14230000,58.17965603
1960-01-25,55.61000061,14000000,58.00180661
1960-02-01,55.97999954,14050000,57.85572055
1960-02-08,55.45999908,13490000,57.68453769
1960-02-15,56.24000168,17290000,57.57169909
1960-02-22,56.15999985,12680000,57.46103241
1960-02-29,54.56999969,16240000,57.25713991
1960-03-07,54.24000168,15970000,57.04335506
1960-03-14,55.00999832,12940000,56.89010763
1960-03-21,55.97999954,13590000,56.80819362
1960-03-28,55.43000031,12220000,56.69858073
1960-04-04,56.38999939,14630000,56.65759144
1960-04-11,56.43000031,10450000,56.6213764
1960-04-18,55.41999817,14980000,56.5194838
1960-04-25,54.36999893,14980000,56.35266652
1960-05-02,54.75,13940000,56.21645147
1960-05-09,55.29999924,15410000,56.12055895
1960-05-16,55.72999954,19720000,56.05677398
1960-05-23,55.74000168,15970000,55.99541925
1960-05-30,56.22999954,14590000,55.96950525
1960-06-06,57.97000122,17490000,56.05879566
1960-06-13,57.43999863,17700000,56.11148374
1960-06-20,57.68000031,18270000,56.17864505
1960-06-27,57.06000137,14800000,56.20584945
1960-07-04,57.38000107,11810000,56.25754844
1960-07-11,56.04999924,12990000,56.22666667
1960-07-18,54.72000122,12570000,56.11662374
1960-07-25,55.50999832,13870000,56.06675266
1960-08-01,55.43999863,12840000,56.02178483
1960-08-08,56.65999985,14700000,56.06425794
1960-08-15,57.00999832,13710000,56.13301052
1960-08-22,57.59999847,15280000,56.24062333
1960-08-29,57,14940000,56.30524701
1960-09-05,56.11000061,10850000,56.31025781
1960-09-12,55.11000061,12080000,56.24935464
1960-09-19,53.90000153,14930000,56.11281711
1960-09-26,53.52000046,16840000,55.9566236
1960-10-03,54.02999878,12180000,55.83559127
1960-10-10,54.86000061,10960000,55.76855907
1960-10-17,53.72000122,12910000,55.62830109
1960-10-24,53.40999985,15860000,55.47290324
1960-10-31,54.90000153,13470000,55.41797861
1960-11-07,55.86999893,13750000,55.42883876
1960-11-14,55.81999969,13970000,55.43767745
1960-11-21,56.13000107,12710000,55.46565602
1960-11-28,55.38999939,16800000,55.44210759
1960-12-05,56.65000153,18310000,55.49847328
1960-12-12,57.20000076,17830000,55.58741956
1960-12-19,57.43999863,18430000,55.68868827
1960-12-26,58.11000061,16530000,55.82952702
1961-01-02,58.40000153,14360000,55.98503249
1961-01-09,59.59999847,22210000,56.21703239
1961-01-16,59.95999908,20740000,56.46761297
1961-01-23,61.24000168,21820000,56.79587114
1961-01-30,62.22000122,24370000,57.17836583
1961-02-06,61.5,23280000,57.50400024
1961-02-13,62.09999847,22960000,57.85662379
1961-02-20,62.84000015,20700000,58.24111842
1961-02-27,63.95000076,27100000,58.68146256
1961-03-06,63.47999954,29060000,59.07318295
1961-03-13,64,26450000,59.48378509
1961-03-20,64.41999817,23980000,59.90645163
1961-03-27,65.05999756,19760000,60.35574178
1961-04-03,65.95999908,28990000,60.84576322
1961-04-10,66.37000275,25660000,61.34105372
1961-04-17,65.76999664,24710000,61.77341909
1961-04-24,65.30999756,22400000,62.15058023
1961-05-01,66.51999664,23090000,62.58045099
1961-05-08,66.5,26010000,62.98217143
1961-05-15,67.26999664,24280000,63.40853682
1961-05-22,66.43000031,19240000,63.75156913
1961-05-29,66.73000336,11760000,64.08595647
1961-06-05,66.66000366,19710000,64.39038683
1961-06-12,65.18000031,16320000,64.5761288
1961-06-19,65.16000366,16070000,64.74045162
1961-06-26,64.63999939,13550000,64.85180643
1961-07-03,65.76999664,11950000,65.01617181
1961-07-10,65.27999878,14840000,65.12931153
1961-07-17,64.86000061,13530000,65.19797825
1961-07-24,66.70999908,17350000,65.37004272
1961-07-31,67.68000031,18820000,65.5861933
1961-08-07,68.05999756,18150000,65.80690284
1961-08-14,68.29000092,18030000,66.02425776
1961-08-21,67.66999817,17210000,66.18369852
1961-08-28,68.19000244,15160000,66.36285999
1961-09-04,67.87999725,13770000,66.50918242
1961-09-11,67.65000153,14900000,66.62694599
1961-09-18,66.72000122,15920000,66.67277405
1961-09-25,66.73000336,16520000,66.71090332
1961-10-02,66.97000122,16250000,66.75853782
1961-10-09,68.04000092,16170000,66.86769918
1961-10-16,68,16790000,66.96559166
1961-10-23,68.33999634,16990000,67.07772046
1961-10-30,69.47000122,17950000,67.25569904
1961-11-06,71.06999969,19290000,67.52935494
1961-11-13,71.62000275,21890000,67.82838739
1961-11-20,71.83999634,17600000,68.12903231
1961-11-27,71.77999878,22240000,68.41176341
1961-12-04,72.04000092,21000000,68.69995701
1961-12-11,72.01000214,21990000,68.97430123
1961-12-18,70.91000366,17720000,69.16748424
1961-12-25,71.55000305,17250000,69.39232312
1962-01-01,69.66000366,15790000,69.48486097
1962-01-08,69.61000061,18640000,69.5677212
1962-01-15,68.75,18140000,69.58557063
1962-01-22,68.12999725,17810000,69.55569947
1962-01-29,69.80999756,18620000,69.62671005
1962-02-05,70.48000336,18860000,69.73225864
1962-02-12,70.58999634,16820000,69.83372074
1962-02-19,70.16000366,13190000,69.89511881
1962-02-26,70.16000366,14990000,69.94909752
1962-03-05,70.41999817,15330000,70.01451672
1962-03-12,70.94000244,16460000,70.10840932
1962-03-19,70.44999695,15820000,70.16498973
1962-03-26,69.55000305,14890000,70.15752752
1962-04-02,68.83999634,15290000,70.1013337
1962-04-09,67.90000153,15930000,69.98243054
1962-04-16,68.58999634,12460000,69.90750554
1962-04-23,66.30000305,17410000,69.68081754
1962-04-30,66.23999786,19360000,69.45118297
1962-05-07,62.65000153,18460000,68.99150563
1962-05-14,63.81999969,19570000,68.61890344
1962-05-21,59.47000122,22980000,67.97464544
1962-05-28,59.38000107,40570000,67.34365623
1962-06-04,58.45000076,21030000,66.67436593
1962-06-11,55.88999939,26780000,65.86705403
1962-06-18,52.68000031,20820000,64.88647339
1962-06-25,54.75,25770000,64.0806454
1962-07-02,56.16999817,13830000,63.40305385
1962-07-09,57.83000183,23070000,62.86668835
1962-07-16,56.81000137,15950000,62.29501099
1962-07-23,57.20000076,13920000,61.77881747
1962-07-30,58.11999893,19890000,61.35283889
1962-08-06,57.54999924,14300000,60.91490335
1962-08-13,59.00999832,18800000,60.59709679
1962-08-20,59.58000183,20490000,60.33701088
1962-08-27,59.11999893,14310000,60.06563446
1962-09-03,58.38000107,12090000,59.76950548
1962-09-10,58.88999939,14640000,59.53230113
1962-09-17,57.68999863,17600000,59.24283866
1962-09-24,56.27000046,18560000,58.88858063
1962-10-01,57.06999969,13960000,58.61580642
1962-10-08,56.95000076,11810000,58.36400001
1962-10-15,55.59000015,16670000,58.05453766
1962-10-22,54.54000092,25050000,57.7092904
1962-10-29,57.75,20070000,57.60341944
1962-11-05,58.77999878,17400000,57.58784946
1962-11-12,60.15999985,23780000,57.68092472
1962-11-19,61.54000092,18460000,57.88116133
1962-11-26,62.25999832,27510000,58.13808595
1962-12-03,63.06000137,23800000,58.4551828
1962-12-10,62.56999969,18390000,58.73978493
1962-12-17,62.63999939,18900000,59.03159134
1962-12-24,62.95999908,14360000,59.33722569
1962-12-31,64.12999725,17930000,59.71064487
1963-01-07,64.84999847,23890000,60.11830069
1963-01-14,65.18000031,25180000,60.52797815
1963-01-21,65.91999817,23300000,60.95851568
1963-01-28,66.30999756,21370000,61.39019295
1963-02-04,66.16999817,20190000,61.79103156
1963-02-11,66.41000366,22600000,62.18941892
1963-02-18,65.91999817,16930000,62.53554786
1963-02-25,64.09999847,19040000,62.74550478
1963-03-04,65.33000183,16740000,63.02195654
1963-03-11,65.93000031,17590000,63.32038669
1963-03-18,66.19000244,17160000,63.62070944
1963-03-25,66.56999969,19350000,63.93133309
1963-04-01,68.27999878,23450000,64.33625776
1963-04-08,68.76999664,22160000,64.75150488
1963-04-15,69.23000336,26150000,65.17518254
1963-04-22,69.69999695,25870000,65.60436515
1963-04-29,70.02999878,22960000,66.0259565
1963-05-06,70.51999664,24230000,66.45128964
1963-05-13,70.29000092,25360000,66.83260156
1963-05-20,70.01999664,24560000,67.16488095
1963-05-27,70.80000305,16620000,67.51419301
1963-06-03,70.41000366,27330000,67.8102793
1963-06-10,70.25,22820000,68.07103202
1963-06-17,70.25,20550000,68.31008581
1963-06-24,69.37000275,19880000,68.4736344
1963-07-01,70.22000122,13840000,68.67673127
1963-07-08,69.63999939,18610000,68.82701081
1963-07-15,68.34999847,17280000,68.87886019
1963-07-22,68.54000092,16230000,68.93068823
1963-07-29,69.30000305,16700000,69.01954866
1963-08-05,70.48000336,18430000,69.17341985
1963-08-12,71.48999786,22750000,69.38034443
1963-08-19,71.76000214,20550000,69.59111876
1963-08-26,72.5,23570000,69.83707574
1963-09-02,72.83999634,24500000,70.09165613
1963-09-09,73.16999817,27790000,70.35318288
1963-09-16,73.30000305,24150000,70.60855943
1963-09-23,72.12999725,26450000,70.77258074
1963-09-30,72.84999847,21560000,70.96578494
1963-10-07,72.26999664,23700000,71.10539762
1963-10-14,73.31999969,27010000,71.29911804
1963-10-21,74.01000214,30370000,71.52202142
1963-10-28,73.83000183,28690000,71.71731187
1963-11-04,73.36000061,19930000,71.87034417
1963-11-11,72.34999847,22690000,71.94834406
1963-11-18,69.61000061,26790000,71.84286023
