Date,Growth,Close,Volume,W_Average
1969-04-22,1,100.7799988,10250000,101.9313978
1969-04-23,1,100.8000031,12220000,101.922169
1969-04-24,1,101.2699966,11340000,101.9174585
1969-04-25,1,101.7200012,12480000,101.917059
1969-04-28,1,102.0299988,11120000,101.9195929
1969-04-29,1,102.7900009,14730000,101.9295874
1969-04-30,1,103.6900024,19350000,101.9484173
1969-05-01,0,103.5100021,14380000,101.965267
1969-05-02,1,104,13070000,101.9868501
1969-05-05,1,104.3700027,13300000,102.011979
1969-05-06,1,104.8600006,14700000,102.0418362
1969-05-07,0,104.6699982,14030000,102.0696437
1969-05-08,1,105.0999985,13050000,102.1015596
1969-05-09,0,105.0500031,12530000,102.1327805
1969-05-12,0,104.8899994,10550000,102.1621646
1969-05-13,1,105.3399963,12910000,102.1957825
1969-05-14,1,106.1600037,14360000,102.2373691
1969-05-15,0,105.8499985,11930000,102.2755974
1969-05-16,1,105.9400024,12280000,102.3144497
1969-05-19,0,104.9700012,9790000,102.3433586
1969-05-20,0,104.0400009,10280000,102.3627656
1969-05-21,1,104.4700012,12100000,102.3862293
1969-05-22,1,104.5999985,13710000,102.4107343
1969-05-23,0,104.5899963,10900000,102.4348979
1969-05-26,0,104.3600006,9030000,102.45659
1969-05-27,0,103.5699997,10580000,102.4703009
1969-05-28,0,103.2600021,11330000,102.4808606
1969-05-29,1,103.4599991,11770000,102.4933671
1969-06-02,0,102.9400024,9180000,102.5006437
1969-06-03,0,102.6299973,11190000,102.5048019
1969-06-04,0,102.5899963,10840000,102.5085158
1969-06-05,1,102.7600021,12350000,102.5138641
1969-06-06,0,102.1200027,12520000,102.5127298
1969-06-09,0,101.1999969,10650000,102.5023024
1969-06-10,0,100.4199982,10660000,102.4840148
1969-06-11,0,99.05000305,13640000,102.4519721
1969-06-12,0,98.26000214,11790000,102.4120333
1969-06-13,1,98.65000153,13070000,102.3759447
1969-06-16,0,98.31999969,10400000,102.3365273
1969-06-17,0,97.94999695,12210000,102.2933766
1969-06-18,0,97.80999756,11290000,102.2487671
1969-06-19,0,97.23999786,11160000,102.1984382
1969-06-20,0,96.66999817,11360000,102.1424382
1969-06-23,0,96.23000336,12900000,102.0820785
1969-06-24,1,97.31999969,11460000,102.0326034
1969-06-25,0,97.01000214,10490000,101.980078
1969-06-26,1,97.25,10310000,101.9300164
1969-06-27,1,97.33000183,9020000,101.8807915
1969-06-30,1,97.70999908,8640000,101.8354149
1969-07-01,1,98.08000183,9890000,101.793784
1969-07-02,1,98.94000244,11350000,101.7607542
1969-07-03,1,99.61000061,10110000,101.7343791
1969-07-07,0,99.02999878,9970000,101.7021871
1969-07-08,0,97.62999725,9320000,101.6560602
1969-07-09,0,96.87999725,9320000,101.6025293
1969-07-10,0,95.37999725,11450000,101.5341656
1969-07-11,1,95.76999664,11730000,101.4698556
1969-07-14,0,94.55000305,8310000,101.393583
1969-07-15,0,94.23999786,11110000,101.3144979
1969-07-16,1,95.18000031,10470000,101.2450894
1969-07-17,1,95.76000214,10450000,101.1817517
1969-07-18,0,94.94999695,8590000,101.1106263
1969-07-22,0,93.51999664,9780000,101.0255596
1969-07-23,0,93.12000275,11680000,100.9368611
1969-07-24,0,92.80000305,9750000,100.8453636
1969-07-25,0,92.05999756,9800000,100.7469228
1969-07-28,0,90.20999908,11800000,100.6305437
1969-07-29,0,89.48000336,13630000,100.5074671
1969-07-30,1,89.93000031,15580000,100.3894741
1969-07-31,1,91.83000183,14160000,100.2909989
1969-08-01,1,93.47000122,15070000,100.2093776
1969-08-04,0,92.98999786,10700000,100.1234223
1969-08-05,1,93.41000366,8940000,100.0421099
1969-08-06,1,93.91999817,11100000,99.96633279
1969-08-07,1,93.98999786,9450000,99.89169695
1969-08-08,0,93.94000244,8760000,99.81702284
1969-08-11,0,93.36000061,6680000,99.73706364
1969-08-12,0,92.62999725,7870000,99.65035516
1969-08-13,1,92.69999695,9910000,99.56489592
1969-08-14,1,93.33999634,9690000,99.48633171
1969-08-15,1,94,10210000,99.41482425
1969-08-18,1,94.56999969,9420000,99.34945211
1969-08-19,1,95.06999969,12640000,99.28950086
1969-08-20,0,95.06999969,9680000,99.22999439
1969-08-21,1,95.34999847,8420000,99.17375905
1969-08-22,1,95.91999817,10140000,99.12367495
1969-08-25,0,94.93000031,8410000,99.06417048
1969-08-26,0,94.30000305,8910000,98.99884066
1969-08-27,1,94.48999786,9100000,98.93589387
1969-08-28,1,94.88999939,7730000,98.87739536
1969-08-29,1,95.51000214,8850000,98.82548444
1969-09-02,1,95.54000092,8560000,98.77426504
1969-09-03,0,94.98000336,8760000,98.71784766
1969-09-04,0,94.19999695,9380000,98.65407301
1969-09-05,0,93.63999939,8890000,98.58517748
1969-09-08,0,92.69999695,8310000,98.50741924
1969-09-09,1,93.37999725,10980000,98.43698688
1969-09-10,1,94.94999695,11490000,98.3827356
1969-09-11,0,94.22000122,12370000,98.32172716
1969-09-12,0,94.12999725,10800000,98.26036942
1969-09-15,1,94.87000275,10680000,98.20695452
1969-09-16,1,94.94999695,11160000,98.15488534
1969-09-17,0,94.76000214,10980000,98.10148237
1969-09-18,1,94.90000153,11170000,98.05003015
1969-09-19,1,95.19000244,12270000,98.00203067
1969-09-22,1,95.62999725,9280000,97.95897094
1969-09-23,0,95.62999725,13030000,97.91648982
1969-09-24,0,95.5,11320000,97.87331868
1969-09-25,0,94.76999664,10690000,97.82352412
1969-09-26,0,94.16000366,9680000,97.76832416
1969-09-29,0,93.41000366,10170000,97.70635106
1969-09-30,0,93.12000275,9180000,97.64220183
1969-10-01,0,92.51999664,9090000,97.57281921
1969-10-02,1,93.23999786,11430000,97.51135402
1969-10-03,0,93.19000244,12410000,97.45009534
1969-10-06,1,93.37999725,9180000,97.39143014
1969-10-07,0,93.08999634,10050000,97.33058582
1969-10-08,0,92.66999817,10370000,97.26625944
1969-10-09,1,93.02999878,10420000,97.20621117
1969-10-10,1,93.55999756,12210000,97.15213005
1969-10-13,1,94.55000305,13620000,97.10853556
1969-10-14,1,95.69999695,19950000,97.07691413
1969-10-15,1,95.72000122,15740000,97.04595644
1969-10-16,1,96.37000275,19500000,97.02193557
1969-10-17,0,96.26000214,13740000,96.99723659
1969-10-20,1,96.45999908,13540000,96.97490275
1969-10-21,1,97.19999695,16460000,96.96030023
1969-10-22,1,97.83000183,19320000,96.95230125
1969-10-23,0,97.45999908,14780000,96.94092711
1969-10-24,1,98.12000275,15430000,96.93636943
1969-10-27,0,97.97000122,12160000,96.93047342
1969-10-28,0,97.66000366,12410000,96.92163366
1969-10-29,0,96.80999756,12380000,96.90451324
1969-10-30,1,96.93000031,12820000,96.88879185
1969-10-31,1,97.12000275,13100000,96.87513566
1969-11-03,1,97.15000153,11140000,96.86197747
1969-11-04,1,97.20999908,12340000,96.84963865
1969-11-05,1,97.63999939,12110000,96.84182571
1969-11-06,1,97.66999817,11110000,96.83452968
1969-11-07,1,98.26000214,13280000,96.83330433
1969-11-10,1,98.33000183,12490000,96.83294315
1969-11-11,0,98.06999969,10080000,96.83017648
1969-11-12,0,97.88999939,12480000,96.82583568
1969-11-13,0,97.41999817,12090000,96.81704164
1969-11-14,0,97.06999969,10580000,96.80501278
1969-11-17,0,96.41000366,10120000,96.78668247
1969-11-18,0,96.38999939,11010000,96.76845659
1969-11-19,0,95.90000153,11240000,96.74566159
1969-11-20,0,94.91000366,12010000,96.71336958
1969-11-21,0,94.31999969,9840000,96.67560391
1969-11-24,0,93.23999786,10940000,96.62751981
1969-11-25,0,92.94000244,11560000,96.57694621
1969-11-26,1,93.26999664,10630000,96.53018349
1969-11-28,1,93.80999756,8550000,96.48930436
1969-12-01,0,93.22000122,9950000,96.44304418
1969-12-02,0,92.65000153,9940000,96.39163026
1969-12-03,0,91.65000153,11300000,96.33081635
1969-12-04,1,91.94999695,13230000,96.27358249
1969-12-05,0,91.73000336,11150000,96.21468153
1969-12-08,0,90.83999634,9990000,96.14740587
1969-12-09,0,90.55000305,12290000,96.07773277
1969-12-10,0,90.48000336,12590000,96.00782285
1969-12-11,1,90.51999664,10430000,95.93871486
1969-12-12,1,90.80999756,11630000,95.8728636
1969-12-15,0,90.54000092,11100000,95.8047059
1969-12-16,0,89.72000122,11880000,95.7287671
1969-12-17,0,89.19999695,12840000,95.64807255
1969-12-18,1,90.61000061,15950000,95.58186459
1969-12-19,1,91.37999725,15420000,95.52375163
1969-12-22,0,90.58000183,12680000,95.45809295
1969-12-23,0,90.23000336,13890000,95.38935567
1969-12-24,1,91.18000031,11670000,95.33049
1969-12-26,1,91.88999939,6750000,95.27907756
1969-12-29,0,91.25,12500000,95.22166661
1969-12-30,1,91.59999847,15790000,95.1681263
1969-12-31,1,92.05999756,19380000,95.11950091
1970-01-02,1,93,8050000,95.08052429
1970-01-05,1,93.45999908,11490000,95.04638597
1970-01-06,0,92.81999969,11460000,95.00612975
1970-01-07,0,92.62999725,10010000,94.96430087
1970-01-08,1,92.68000031,10670000,94.92332824
1970-01-09,0,92.40000153,9380000,94.87991532
1970-01-12,0,91.69999695,8900000,94.82989042
1970-01-13,1,91.91999817,9870000,94.7824506
1970-01-14,0,91.65000153,10380000,94.73274564
1970-01-15,1,91.68000031,11120000,94.68380933
1970-01-16,0,90.91999817,11940000,94.62779986
1970-01-19,0,89.65000153,9500000,94.55967599
1970-01-20,1,89.83000183,11050000,94.49389691
1970-01-21,1,89.94999695,9880000,94.4298516
1970-01-22,1,90.04000092,11050000,94.36719639
1970-01-23,0,89.37000275,11000000,94.29837702
1970-01-26,0,88.16999817,10670000,94.2181969
1970-01-27,0,87.62000275,9630000,94.13320986
1970-01-28,0,86.79000092,10510000,94.04066211
1970-01-29,0,85.69000244,12210000,93.93790443
1970-01-30,0,85.01999664,12320000,93.82926808
1970-02-02,1,85.75,13440000,93.72867206
1970-02-03,1,86.76999664,16050000,93.63897302
1970-02-04,0,86.23999786,11040000,93.54472026
1970-02-05,0,85.90000153,9430000,93.4477969
1970-02-06,1,86.33000183,10150000,93.35589244
1970-02-09,1,87.01000214,10830000,93.27147405
1970-02-10,0,86.09999847,10110000,93.17871036
1970-02-11,1,86.94000244,12260000,93.09508202
1970-02-12,0,86.73000336,10010000,93.01011489
1970-02-13,0,86.54000092,11060000,92.9240562
1970-02-16,0,86.47000122,19780000,92.83815422
1970-02-17,0,86.37000275,10140000,92.75210499
1970-02-18,1,87.44000244,11950000,92.67757964
1970-02-19,1,87.76000214,12890000,92.60708066
1970-02-20,1,88.02999878,10790000,92.54011896
1970-02-24,0,87.98999786,10810000,92.4735871
1970-02-25,1,89.34999847,13210000,92.42143882
1970-02-26,0,88.90000153,11540000,92.36559406
1970-02-27,1,89.5,12890000,92.31651496
1970-03-02,1,89.70999908,12270000,92.27031346
1970-03-03,1,90.23000336,11700000,92.23010454
1970-03-04,0,90.04000092,11850000,92.18878216
1970-03-05,0,90,11370000,92.1478528
1970-03-06,0,89.44000244,10980000,92.10209611
1970-03-09,0,88.51000214,9760000,92.04781205
1970-03-10,1,88.75,9450000,91.99671006
1970-03-11,0,88.69000244,9180000,91.94579964
1970-03-12,0,88.33000183,9140000,91.89209817
1970-03-13,0,87.86000061,9560000,91.83451758
1970-03-16,0,86.91000366,8910000,91.76826587
1970-03-17,1,87.29000092,9090000,91.70660867
1970-03-18,1,87.54000092,9790000,91.6482435
1970-03-19,0,87.41999817,8930000,91.58945045
1970-03-20,0,87.05999756,7910000,91.52783201
1970-03-23,0,86.98999786,7330000,91.4662897
1970-03-24,1,87.98000336,8840000,91.41538277
1970-03-25,1,89.76999664,17500000,91.3829902
1970-03-26,1,89.91999817,11350000,91.35265884
1970-03-30,0,89.62999725,9600000,91.31996428
1970-03-31,0,89.62999725,8370000,91.28773839
1970-04-01,1,90.06999969,9810000,91.26031998
1970-04-02,0,89.79000092,10520000,91.23054237
1970-04-03,0,89.38999939,9920000,91.19720903
1970-04-06,0,88.76000214,8380000,91.15803294
1970-04-07,0,88.51999664,8490000,91.11691897
1970-04-08,0,88.48999786,9070000,91.07594034
1970-04-09,1,88.52999878,9060000,91.0357667
1970-04-10,0,88.23999786,10020000,90.99309056
1970-04-13,0,87.63999939,8810000,90.94489603
1970-04-14,0,86.88999939,10840000,90.88970498
1970-04-15,0,86.73000336,9410000,90.83343735
1970-04-16,0,85.87999725,10250000,90.76923931
1970-04-17,0,85.66999817,10990000,90.70354029
1970-04-20,1,85.83000183,8280000,90.64005076
1970-04-21,0,85.37999725,8490000,90.57273581
1970-04-22,0,84.26999664,10780000,90.49508403
1970-04-23,0,83.04000092,11050000,90.40592782
1970-04-24,0,82.76999664,10410000,90.31481087
1970-04-27,0,81.45999908,10240000,90.21136112
1970-04-28,0,80.26999664,12620000,90.09676307
1970-04-29,1,81.80999756,15800000,89.99825957
1970-04-30,0,81.51999664,9880000,89.89750431
1970-05-01,0,81.44000244,8290000,89.79658593
1970-05-04,0,79.37000275,11450000,89.67575412
1970-05-05,0,78.59999847,10580000,89.54807599
1970-05-06,1,79.47000122,14380000,89.42986805
1970-05-07,1,79.83000183,9530000,89.3159412
1970-05-08,0,79.44000244,6930000,89.19879495
1970-05-11,0,78.59999847,6650000,89.07395514
1970-05-12,0,77.84999847,10850000,88.94232229
1970-05-13,0,76.52999878,10720000,88.79817004
1970-05-14,0,75.44000244,13920000,88.64381633
1970-05-15,1,76.90000153,14570000,88.50471088
1970-05-18,1,76.95999908,8280000,88.3669452
1970-05-19,0,75.45999908,9480000,88.21507554
1970-05-20,0,73.51999664,13020000,88.04477451
1970-05-21,0,72.16000366,16710000,87.86193077
1970-05-22,1,72.25,12170000,87.6810651
1970-05-25,0,70.25,12660000,87.48138052
1970-05-26,0,69.29000092,17030000,87.27332232
1970-05-27,1,72.76999664,17460000,87.10108846
1970-05-28,1,74.61000061,18910000,86.94815115
1970-05-29,1,76.55000305,14630000,86.81541735
1970-06-01,1,77.83999634,15020000,86.69635463
1970-06-02,0,77.83999634,13480000,86.57809589
1970-06-03,1,78.51999664,16600000,86.46743566
1970-06-04,0,77.36000061,14380000,86.34605656
1970-06-05,0,76.16999817,12450000,86.21371774
1970-06-08,1,76.29000092,8040000,86.0835272
1970-06-09,0,76.25,7050000,85.95391526
1970-06-10,0,75.48000336,7240000,85.81757101
1970-06-11,0,74.44999695,7770000,85.67191427
1970-06-12,0,73.87999725,8890000,85.5215829
1970-06-15,1,74.58000183,6920000,85.37926202
1970-06-16,1,76.15000153,11330000,85.25360433
1970-06-17,0,76,9870000,85.12741876
1970-06-18,1,76.51000214,8870000,85.00725211
1970-06-19,1,77.05000305,10980000,84.89333871
1970-06-22,0,76.63999939,8700000,84.77617104
1970-06-23,0,74.76000214,10790000,84.64109594
1970-06-24,0,73.97000122,12630000,84.4990865
1970-06-25,1,74.01999664,8200000,84.35861831
1970-06-26,0,73.47000122,9160000,84.2136825
1970-06-29,0,72.88999939,8770000,84.06400339
1970-06-30,0,72.72000122,9280000,83.91372629
1970-07-01,1,72.94000244,8610000,83.76674422
1970-07-02,0,72.91999817,8440000,83.62064868
1970-07-06,0,71.77999878,9340000,83.4643034
1970-07-07,0,71.23000336,10470000,83.3036502
1970-07-08,1,73,10970000,83.16182283
1970-07-09,1,74.05999756,12820000,83.03166858
1970-07-10,1,74.44999695,10160000,82.90646159
1970-07-13,1,74.55000305,7450000,82.78326062
1970-07-14,0,74.41999817,7360000,82.6597417
1970-07-15,1,75.23000336,8860000,82.5452273
1970-07-16,1,76.33999634,12200000,82.44264767
1970-07-17,1,77.69000244,13870000,82.3543059
1970-07-20,1,77.79000092,11660000,82.26773277
1970-07-21,0,76.98000336,9940000,82.17386614
1970-07-22,1,77.02999878,12460000,82.0813129
1970-07-23,1,78,12460000,81.99921041
1970-07-24,0,77.81999969,9520000,81.91604672
1970-07-27,0,77.65000153,7460000,81.83194823
1970-07-28,1,77.76999664,9040000,81.74983526
1970-07-29,1,78.04000092,12580000,81.67124373
1970-07-30,1,78.06999969,10430000,81.5938293
1970-07-31,0,78.05000305,11640000,81.517094
1970-08-03,0,77.01999664,7650000,81.43102133
1970-08-04,1,77.19000244,8310000,81.34759748
1970-08-05,0,77.18000031,7660000,81.2650328
1970-08-06,0,77.08000183,7560000,81.18246914
1970-08-07,1,77.27999878,9370000,81.10292783
1970-08-10,0,76.19999695,7580000,81.01364422
1970-08-11,0,75.81999969,7330000,80.92167009
1970-08-12,0,75.41999817,7440000,80.82681783
1970-08-13,0,74.76000214,8640000,80.72650492
1970-08-14,1,75.18000031,7850000,80.63146811
1970-08-17,1,75.33000183,6940000,80.53900593
1970-08-18,1,76.19999695,9500000,80.45628451
1970-08-19,1,76.95999908,9870000,80.38216759
1970-08-20,1,77.83999634,10170000,80.31781432
1970-08-21,1,79.23999786,13420000,80.26837649
1970-08-24,1,80.98999786,18910000,80.2372685
1970-08-25,1,81.12000275,17520000,80.20831331
1970-08-26,1,81.20999908,15970000,80.18110982
1970-08-27,0,81.08000183,12440000,80.15345163
1970-08-28,1,81.86000061,13820000,80.13439094
1970-08-31,0,81.51999664,10740000,80.11272125
1970-09-01,0,80.94999695,10960000,80.08615356
1970-09-02,1,80.95999908,9710000,80.06045455
1970-09-03,1,82.08999634,14110000,80.04676695
1970-09-04,1,82.83000183,15360000,80.04112966
1970-09-08,1,83.04000092,17110000,80.0381829
1970-09-09,0,82.79000092,16250000,80.03330978
1970-09-10,0,82.30000305,11900000,80.02408095
1970-09-11,1,82.51999664,12140000,80.01757047
1970-09-14,0,82.06999969,11900000,80.00711724
1970-09-15,0,81.36000061,9830000,79.99018341
1970-09-16,1,81.79000092,12090000,79.97811825
1970-09-17,1,82.29000092,15530000,79.97156851
1970-09-18,1,82.62000275,15900000,79.96876804
1970-09-21,0,81.91000366,12540000,79.95936708
1970-09-22,0,81.86000061,12110000,79.94995714
1970-09-23,1,81.91000366,16940000,79.9414915
1970-09-24,0,81.66000366,21340000,79.93096816
1970-09-25,1,82.83000183,20470000,79.93252539
1970-09-28,1,83.91000366,14390000,79.9452115
1970-09-29,0,83.86000061,17880000,79.95774334
1970-09-30,1,84.30000305,14830000,79.97498566
1970-10-01,1,84.31999969,9700000,79.9926966
1970-10-02,1,85.16000366,15420000,80.01900858
1970-10-05,1,86.47000122,19760000,80.0586265
1970-10-06,1,86.84999847,20240000,80.10226977
1970-10-07,1,86.88999939,15610000,80.14649663
1970-10-08,0,85.94999695,14500000,80.1815364
1970-10-09,0,85.08000183,13980000,80.2081797
1970-10-12,0,84.16999817,8570000,80.22610705
1970-10-13,0,84.05999756,9500000,80.2432921
1970-10-14,1,84.19000244,9920000,80.26214585
1970-10-15,1,84.65000153,11250000,80.28596826
1970-10-16,0,84.27999878,11300000,80.30652446
1970-10-19,0,83.15000153,9890000,80.31629363
1970-10-20,1,83.63999939,10630000,80.3314195
1970-10-21,1,83.66000366,11330000,80.34719167
1970-10-22,0,83.37999725,9000000,80.36062647
1970-10-23,1,83.76999664,10270000,80.37839061
1970-10-26,0,83.30999756,9200000,80.39197218
1970-10-27,0,83.12000275,9680000,80.40409161
1970-10-28,1,83.43000031,10660000,80.41971997
1970-10-29,0,83.36000061,10440000,80.43506227
1970-10-30,0,83.25,10520000,80.44968615
1970-11-02,1,83.51000214,9470000,80.46721552
1970-11-03,1,84.22000122,11760000,80.49212399
1970-11-04,1,84.38999939,12180000,80.51900906
1970-11-05,0,84.09999847,10800000,80.54328964
1970-11-06,1,84.22000122,9970000,80.56902647
1970-11-09,1,84.66999817,10890000,80.59943739
1970-11-10,1,84.79000092,12030000,80.63118914
1970-11-11,1,85.02999878,13520000,80.66542843
1970-11-12,0,84.15000153,12520000,80.69094437
1970-11-13,0,83.37000275,11890000,80.7087424
1970-11-16,0,83.23999786,9160000,80.72536527
1970-11-17,1,83.47000122,9450000,80.74445234
1970-11-18,0,82.79000092,9850000,80.75691106
1970-11-19,1,82.91000366,9280000,80.77071856
1970-11-20,1,83.72000122,10920000,80.79275588
1970-11-23,1,84.23999786,12720000,80.82013098
1970-11-24,1,84.77999878,12560000,80.85297177
1970-11-25,1,85.08999634,13490000,80.88900457
1970-11-27,1,85.93000031,10130000,80.93347721
1970-11-30,1,87.19999695,17700000,80.99061698
1970-12-01,1,87.47000122,20170000,81.05040704
1970-12-02,1,88.48000336,17960000,81.12019215
1970-12-03,1,88.90000153,20480000,81.1941046
1970-12-04,1,89.45999908,15980000,81.27353245
1970-12-07,1,89.94000244,15530000,81.35766531
1970-12-08,0,89.47000122,14370000,81.43702453
1970-12-09,1,89.54000092,13550000,81.51707429
1970-12-10,1,89.91999817,14610000,81.60087327
1970-12-11,1,90.26000214,15790000,81.68803449
1970-12-14,0,89.80000305,13810000,81.77059123
1970-12-15,0,89.66000366,13420000,81.85177635
1970-12-16,1,89.72000122,14240000,81.93357735
1970-12-17,1,90.04000092,13660000,82.01857637
1970-12-18,1,90.22000122,14360000,82.10533658
1970-12-21,0,89.94000244,12690000,82.18922565
1970-12-22,1,90.04000092,14510000,82.27405054
1970-12-23,1,90.09999847,15400000,82.35940525
1970-12-24,1,90.61000061,12140000,82.44974655
1970-12-28,1,91.08999634,12290000,82.54472711
1970-12-29,1,92.08000183,17750000,82.64935051
1970-12-30,1,92.26999664,19140000,82.7556261
1970-12-31,0,92.15000153,13390000,82.86047238
1971-01-04,0,91.15000153,10010000,82.95513309
1971-01-05,1,91.80000305,12600000,83.056058
1971-01-06,1,92.34999847,16960000,83.16221619
1971-01-07,1,92.37999725,16460000,83.26845547
1971-01-08,0,92.19000244,14100000,83.3726744
1971-01-11,0,91.98000336,14720000,83.47469085
1971-01-12,1,92.72000122,17820000,83.58395355
1971-01-13,0,92.55999756,19070000,83.69147044
1971-01-14,1,92.80000305,17600000,83.80125156
1971-01-15,1,93.02999878,18010000,83.91317145
1971-01-18,1,93.41000366,15400000,84.02869139
1971-01-19,1,93.76000214,15800000,84.14746255
1971-01-20,1,93.77999878,18330000,84.26617199
1971-01-21,1,94.19000244,19060000,84.38869788
1971-01-22,1,94.87999725,21680000,84.5178078
1971-01-25,1,95.27999878,19050000,84.65056749
1971-01-26,1,95.58999634,21380000,84.78603163
1971-01-27,0,94.88999939,20640000,84.9140978
1971-01-28,1,95.20999908,18840000,85.04494206
1971-01-29,1,95.87999725,20960000,85.1819888
1971-02-01,1,96.41999817,20650000,85.32390072
1971-02-02,1,96.43000031,22030000,85.4653853
1971-02-03,1,96.62999725,21680000,85.60831015
1971-02-04,0,96.62000275,20860000,85.75052062
1971-02-05,1,96.93000031,20480000,85.89514003
1971-02-08,1,97.44999695,25590000,86.04422905
1971-02-09,1,97.51000214,28250000,86.19311962
1971-02-10,0,97.38999939,19040000,86.33995842
1971-02-11,1,97.91000366,19260000,86.49119626
1971-02-12,1,98.43000031,18470000,86.64679278
1971-02-16,1,98.66000366,21350000,86.80383262
1971-02-17,0,98.19999695,18720000,86.95533557
1971-02-18,0,97.55999756,16650000,87.09949524
1971-02-19,0,96.73999786,17860000,87.23459572
1971-02-22,0,95.72000122,15840000,87.35870568
1971-02-23,1,96.08999634,15080000,87.48568723
1971-02-24,1,96.73000336,15930000,87.61816687
1971-02-25,1,96.95999908,16200000,87.75199571
1971-02-26,0,96.75,17250000,87.8827186
1971-03-01,1,97,13020000,88.01486884
1971-03-02,0,96.98000336,14870000,88.14582012
1971-03-03,0,96.94999695,14680000,88.2754768
1971-03-04,1,97.91999817,17350000,88.41371609
1971-03-05,1,98.95999908,22430000,88.56108971
1971-03-08,1,99.37999725,19340000,88.71130908
1971-03-09,1,99.45999908,20490000,88.86097474
1971-03-10,0,99.30000305,17220000,89.00759517
1971-03-11,1,99.38999939,19830000,89.15361805
1971-03-12,1,99.56999969,14680000,89.3001076
1971-03-15,1,100.7099991,18920000,89.45669863
1971-03-16,1,101.2099991,22270000,89.6170628
1971-03-17,0,101.1200027,17070000,89.7753688
1971-03-18,1,101.1900024,17910000,89.9332131
1971-03-19,0,101.0100021,15150000,90.08813849
1971-03-22,0,100.6200027,14290000,90.23800668
1971-03-23,0,100.2799988,16470000,90.38327532
1971-03-24,0,99.62000275,15770000,90.5207833
1971-03-25,0,99.61000061,15870000,90.65702908
1971-03-26,1,99.94999695,15560000,90.7954574
1971-03-29,1,100.0299988,13650000,90.93341311
1971-03-30,1,100.2600021,15430000,91.07235641
1971-03-31,1,100.3099976,17610000,91.21051957
1971-04-01,1,100.3899994,13470000,91.34827678
1971-04-02,1,100.5599976,14520000,91.48651207
1971-04-05,1,100.7900009,16040000,91.62583945
1971-04-06,1,101.5100021,19990000,91.77114991
1971-04-07,1,101.9800034,22270000,91.9198997
1971-04-08,1,102.0999985,17590000,92.06848923
1971-04-12,1,102.8799973,19410000,92.22344045
1971-04-13,1,102.9800034,23200000,92.37795092
1971-04-14,1,103.3700027,19440000,92.53487384
1971-04-15,1,103.5199966,22540000,92.69177281
1971-04-16,0,103.4899979,18280000,92.84684094
1971-04-19,1,104.0100021,17730000,93.00556335
1971-04-20,0,103.6100006,17880000,93.15875888
1971-04-21,0,103.3600006,17040000,93.30788326
1971-04-22,1,103.5599976,19270000,93.45739915
1971-04-23,1,104.0500031,20150000,93.61027033
1971-04-26,0,103.9400024,18860000,93.76055493
1971-04-27,1,104.5899963,21250000,93.91583996
1971-04-28,1,104.7699966,24820000,94.07142152
1971-04-29,0,104.6299973,20340000,94.2241001
1971-04-30,0,103.9499969,17490000,94.36854982
1971-05-03,0,103.2900009,16120000,94.50505878
1971-05-04,1,103.7900009,17310000,94.64526923
1971-05-05,0,103.7799988,17270000,94.78408663
1971-05-06,0,103.2300034,19300000,94.91609811
1971-05-07,0,102.8700027,16490000,95.04322401
1971-05-10,0,102.3600006,12810000,95.16403794
1971-05-11,1,102.6200027,17730000,95.28621807
1971-05-12,1,102.9000015,15140000,95.40994196
1971-05-13,0,102.6900024,17640000,95.53032606
1971-05-14,0,102.2099991,16430000,95.64470764
1971-05-17,0,100.6900024,15980000,95.74276388
1971-05-18,1,100.8300018,17640000,95.84108679
1971-05-19,1,101.0699997,17640000,95.94061315
1971-05-20,1,101.3099976,11740000,96.04133949
1971-05-21,0,100.9899979,12090000,96.13768126
1971-05-24,0,100.1299973,12060000,96.22427626
1971-05-25,0,99.47000122,16050000,96.30316731
1971-05-26,1,99.58999634,13550000,96.38209464
1971-05-27,0,99.40000153,12610000,96.45794888
1971-05-28,1,99.62999725,11760000,96.5348986
1971-06-01,1,100.1999969,11930000,96.61628265
1971-06-02,1,100.9599991,17740000,96.70398413
1971-06-03,1,101.0100021,18790000,96.79090803
1971-06-04,1,101.3000031,14400000,96.87948318
1971-06-07,0,101.0899963,13800000,96.96475777
1971-06-08,0,100.3199997,13610000,97.04121399
1971-06-09,0,100.2900009,14250000,97.11632295
1971-06-10,1,100.6399994,12450000,97.19395428
1971-06-11,1,101.0699997,12270000,97.27489309
1971-06-14,0,100.2200012,11530000,97.34638613
1971-06-15,1,100.3199997,13550000,97.41792195
1971-06-16,1,100.5199966,14300000,97.49052937
1971-06-17,0,100.5,13980000,97.56199256
1971-06-18,0,98.97000122,15040000,97.61725923
1971-06-21,0,97.87000275,16490000,97.66068463
1971-06-22,0,97.58999634,15200000,97.70053882
1971-06-23,1,98.41000366,12640000,97.74781796
1971-06-24,0,98.12999725,11360000,97.79154629
1971-06-25,0,97.98999786,10580000,97.83311841
1971-06-28,0,97.73999786,9810000,97.87142236
1971-06-29,1,98.81999969,14460000,97.91971539
1971-06-30,0,98.69999695,15410000,97.96598103
1971-07-01,1,99.77999878,13090000,98.02213027
1971-07-02,0,99.77999878,9960000,98.07738449
1971-07-06,0,99.76000214,10440000,98.13156958
1971-07-07,1,100.0400009,14520000,98.187688
1971-07-08,1,100.3399963,13920000,98.24588945
1971-07-09,1,100.6900024,12640000,98.30665415
